142,15 APR 2020,Amazon CloudWatch メトリクスを使用して Amazon RDS についてより適切な意思決定を行う | Amazon Web Services ブログ,Amazon Relational Database Service (RDS) を使用している場合、インスタンス設定を変更するのに最適なタイミングを判断する方法について悩んでいるかもしれません。これには、インスタンスクラス、ストレージサイズ、ストレージタイプなどの設定の決定が含まれる場合があります。Amazon RDS は、MySQL、PostgreSQL、SQL Server、Oracle、Amazon Aurora などのさまざまなデータベースエンジンをサポートしています。この記事では、CloudWatch メトリクスを使用して、データベースのパフォーマンスを最適化するために Amazon RDS の変更をどう判断したらよいかを説明します。 Amazon RDS では、CPUUtilization、CPUCreditUsage と CPUCreditBalance の CloudWatch メトリクスを使用して CPU をモニタリングできます。すべての Amazon RDS インスタンスタイプは、CPUUtilization をサポートしています。CPUCreditUsage と CPUCreditBalance は、バースト可能な汎用パフォーマンスインスタンスにのみ適用できます。 CPUCreditUsage は、インスタンスが CPU の使用に費やした CPU クレジットの数として定義されます。 Amazon RDS Oracle、MySQL、MariaDB、PostgreSQL エンジンは 64 TiB のストレージスペースをサポートしています。 この記事では、Amazon RDS と Performance Insights に関連する CloudWatch メトリクスと、それらを用いてデータベースに関する決定を行う方法について説明しました。
143,15 APR 2020,Amazon Personalize の推奨スコアのご紹介 | Amazon Web Services ブログ,Amazon Personalize を使用すると、シンプルな API インターフェイスを介してユーザーのためにパーソナライズされたレコメンデーションを生成できます。Amazon Personalize は、パーソナライズされたレコメンデーションごとに生成された推奨スコアの提供を開始しました。これらのスコアは、レコメンデーションの関連性の相対的差異を理解するのに役立ちます。この投稿では、これらのスコアの使用法と解釈につ​​いて説明します。 Amazon Personalize の推奨スコアは、レコメンデーションに追加のビジネスロジックを適用するのに役立ちます。 推奨スコアは、リアルタイムレコメンデーションおよびバッチレコメンデーションを通じて利用できます。リアルタイムレコメンデーションについては、Amazon Personalize コンソールからも利用できます。スコアは、次のレシピを使用して作成されたソリューションバージョンで有効となります。 次の手順では、コンソールからレコメンデーションとスコアを取得する方法について詳しく説明します。このキャンペーンは、推奨スコアを生成するために使用されます。
144,15 APR 2020,ShootProof は写真のアップロード速度の向上に Amazon S3 Transfer Acceleration を使用 | Amazon Web Services ブログ,ShootProof は、写真家が作品を共有し、作品を販売し、ビジネスを成長させるのに役立つ簡単なオンラインツールを提供しています。当社は米国のアトランタに拠点を置いていますが、写真家のお客様が「どこにいても」利用できることを誇りに思っています。毎月、何万人もの写真家にサービスを提供しており、現在、38 か国にクライアントを抱えています。ShootProof は、オンラインギャラリー (18 の異なる言語で)、契約、請求書サービスをプロの写真家に提供しています。プロの写真家は、当社のアプリケーションを使用してデジタル写真を販売、共有、印刷、およびダウンロードできます。 当社のホームページは以下からご覧いただけます。  この記事では、ShootProof が Amazon S3 Transfer Acceleration (S3TA) を使って世界中のお客様の写真アップロード速度を向上させている方法についてご紹介します。S3 Transfer Acceleration を使用すると、写真家は数秒で画像を ShootProof に送信できます。 当社と同じ様なニーズがある場合は、S3 コンソールで S3TA を有効にすることで使用開始できます。 この記事が皆さんのお役に立つことを願っています。
145,15 APR 2020,2019 年にリリースされた Amazon RDS および Aurora 機能のまとめ | Amazon Web Services ブログ,Amazon Relational Database Service (Amazon RDS) で、クラウド内でのリレーショナルデータベースのセットアップ、運用、およびスケーリングが簡単になります。費用効果が高く、容量のサイズ変更も可能です。同時に、ハードウェアのプロビジョニング、データベースのセットアップ、パッチの適用、バックアップといった時間を費やす管理作業を自動化します。そのため、お客様はアプリケーションの開発に集中でき、アプリケーションが必要とする高速な性能、高可用性、セキュリティ、さらに互換性の実現に取り組むことができます。 セルフマネージドデータベースをマネージドデータベースサービスに移行することは新しいスタンダードで、当社は Amazon RDS に矢継ぎ早に機能を追加し続けています。そこで、さまざまなデータベースエンジンにかけて導入された機能をまとめてみましょう。 2019 年に、Amazon RDS と Aurora データベースエンジン全体で 100 を超える機能をリリースしました。Database Activity Streams は、暗号化された JSON ストリームで詳細な監査情報を提供します。これを使用して、長時間実行される分析クエリの読み取りスケーリングとオフロードを行うことができます。Always On では、フェイルオーバー時間の高速化をサポートする Always On リスナーエンドポイントもローンチしました。
146,15 APR 2020,Amazon Redshift の速度とスケーラビリティの向上 | Amazon Web Services ブログ,2012 年に Amazon Redshift がリリースされて以来、その焦点は常に、可能な限り最高のパフォーマンスを、大規模に、そして可能な限り低コストで提供することでした。世界中のほとんどの組織にとって、データウェアハウスに送信されるデータの量は指数関数的に増加しており、そのデータから洞察を得たいと考えている人の数は日に日に増えています。このため、Amazon Redshift は、増え続けるデータを処理し、洞察に対する需要に応えるために継続的に革新を続けています。 Amazon Redshift は、最も要求の厳しいワークロードに対して、大規模な高速パフォーマンスを提供します。そこにたどり着くのは簡単ではありませんでした。これを実現するには、さまざまな技術的な重点領域にわたって一貫した投資が必要です。 Amazon Redshift の標準のパフォーマンスは継続的に向上しています。このパフォーマンスの継続的な改善は、多くの技術革新を結集したものです。 Amazon Redshift は、ML 技術と高度なグラフアルゴリズムを使用して、継続的にパフォーマンスを向上させています。Amazon Redshift は、指定されたワークロードを継続的にモニタリングします。
147,15 APR 2020,オンプレミスの VMware 環境での Amazon RDS マネージド型データベースの使用開始 | Amazon Web Services ブログ,Amazon RDS on VMware は、数十万の顧客が利用している Amazon RDS テクノロジーを使用して、AWS Relational Database Service (RDS) のマネージド型データベース体験をオンプレミスの VMware 環境に拡張します。 この記事では、VMware 管理者とデータベース管理者が RDS on VMware 環境にデプロイする方法を説明します。 RDS on VMware は、VMware vSphere 環境のソフトウェアアプライアンスで RDS コネクタを使用します。RDS コネクタを使用すると、AWS リージョンからの専用仮想プライベートネットワーク (VPN) トンネルを介してオンプレミスのリレーショナル DB インスタンスを管理できます。これにより、Amazon RDS のコントロールプレーンがリージョンの AWS クラウドに留まることができます。 Amazon RDS は、セットアップ中に VMware vSphere クラスターにデプロイされるローカルコンポーネントを通じて、オンプレミスの VMware 環境で DB インスタンスをプロビジョニングおよび管理します。これらのコンポーネントは、仮想アプライアンスとしてオンプレミスクラスターにデプロイされます。これらのコンポーネントは、コントロール仮想マシン (VM) とも呼ばれます。  AWS クラウドの Amazon RDS コントロールプレーンは、AWS VPN トンネルを介してオンプレミスの VMware クラスターのローカルコントロールプレーンと通信します。 オンプレミスクラスターの準備ができたら、RDS on VMware をローカルのオンプレミス vSphere クラスターにオンボードする準備が整います。
148,15 APR 2020,EMR 6.0.0 の Docker を使用して、Spark の依存関係の管理を簡素化する | Amazon Web Services ブログ,強力なデータ処理エンジンである Apache Spark で、データアナリストやエンジニアリングチームが簡単に API やツールを使ってデータを分析できるようになります。しかし、チームで Pythonや R ライブラリの依存関係を管理するのが難しいことがあります。ジョブを実行する前に必要となる可能性がある依存関係のあるライブラリをすべてインストールし、ライブラリのバージョンの競合に対処するのは、時間がかかり、複雑な作業となります。Amazon EMR 6.0.0 では、Docker Hub および Amazon ECR からの Docker イメージを使用して依存関係をパッケージ化できるようにすることで、これを簡素化しています。 この投稿では、Docker を使って Amazon EMR 6.0.0 および EMR Notebooks でノートブックの依存関係を管理する方法を解説します。EMR 6.0.0 クラスターを起動し、ノートブック固有の Amazon ECR の Docker イメージを EMR Notebooks で使用します。これには、Python 3 と最新バージョンの numpy Python パッケージを含めます。アップロード後、この Docker イメージを Spark ジョブのデフォルトイメージとして使用するように設定してある EMR 6.0.0 クラスターを起動します。 このプッシュが完了すると、Docker イメージを EMR クラスターで使用できるようになります。 Docker と Amazon ECR 内のイメージで設定した EMR クラスターができたので、EMR Notebooks を使用してノートブックを作成および実行できます。
149,15 APR 2020,アクティブラーニングで Amazon SageMaker ラベリングワークフロー用の独自のモデルを持ち込む | Amazon Web Services ブログ,Amazon SageMaker Ground Truth を使うと、正確にラベル付けされた機械学習 (ML) データセットを簡単に低価格で構築することができます。ラベル付けコストを削減するために、SageMaker Ground Truth はアクティブラーニングを使用して、ラベル付けが難しいデータオブジェクト (画像やドキュメントなど) と簡単なものを区別します。難しいデータオブジェクトは人間の労働者に送信して注釈を付け、簡単なデータオブジェクトは自動的に機械学習でラベル付けします (自動化されたラベル付けまたは自動ラベリング)。 このブログ記事を使って、独自のアルゴリズムでアクティブラーニングワークフローを作成し、そのワークフローでトレーニングと推論を実行します。この例は、カスタムラベル付けジョブでアクティブラーニングと自動注釈を実行するための出発点として使用できます。 このチュートリアルのパート 1 とパート 2 を Amazon SageMaker Jupyter Notebook インスタンスで実行すると、次のコストが発生します。 この部分的にラベル付けされたデータセットをアクティブラーニングループへの入力データとして使用します。CloudFormation スタックは、Amazon SageMaker BlazingText アルゴリズムをデフォルトで使用するように構築されています。 データの 20% にラベルを付けて開始したため、アクティブラーニングワークフローが開始されます。 このワークフローをさまざまなカスタムラベル付けタスクに使用して、大規模なデータセットのラベル付けのコストを削減できます。
150,15 APR 2020,詳細: Fargate データプレーン | Amazon Web Services ブログ,本日、AWS Fargate の新しいプラットフォームバージョン (1.4) をリリースしました。これには、お客様のための数多くの新しい機能が含まれています。これらの機能の詳細については、こちらのブログ記事をご覧ください。プラットフォームバージョン 1.4 で導入された変更点の 1 つは、Fargate のコンテナ実行エンジンとして、Docker Engine を Containerd に置き換えたことです。  このブログ記事では、お客様のコンテナのワークロードにとってこれが何を意味するか、この変更の背後にある動機、およびこの再設計されたコンテナ実行環境 (Fargate データプレーンとも呼ばれます) の内情について詳しく説明します。 ブログの本編で使用する用語と概念を確認してみましょう。 端的に言うと、この切り替えにより、ワークロードに何も影響はありません。 これは、当社が構築してきた多くの機能に共通する傾向です。これは、Fargate がプラットフォームバージョン 1.4 で ECS タスクの一時停止コンテナを実行する必要がなくなったことを意味します。  AWS は Fargate プラットフォームを継続的に革新し、お客様にとって新しいユースケースの扉が開かれるような機能を加えることを常に目指しています。
151,15 APR 2020,AWS Fargate のプラットフォームバージョン 1.4.0 をリリース | Amazon Web Services ブログ,AWS Fargate は、コンテナを実行するためのマネージドサービスです。Fargate を使用すると、Amazon Elastic Container Service (ECS) と Amazon Elastic Kubernetes Service (EKS) を使用して、インフラストラクチャの保守、パッチ適用、スケーリング、セキュリティ保護、ライフサイクルなどの未分化の重労働に対処する負担なしに、アプリケーションを起動できます。Amazon EC2 はお客様のハイパーバイザーと物理サーバーを抽象化しますが、AWS Fargate はコンテナランタイムと EC2 インスタンスに対して同じことを行います。コンテナの世界で Fargate が果たす役割について詳しく知りたい場合は、こちらのブログ記事をご覧ください。今もインフラストラクチャ機能がエンドユーザーに表示されるのは、Fargate プラットフォームバージョンの概念によるものです。コンテナの世界で Fargate が果たす役割、特に ECS および EKS との関係について詳しく知りたい場合は、こちらのブログ記事をご覧ください。これは、Fargate を使用すると、アクセスして設定できる EC2 インスタンスがないためです。 Fargate タスクは、AWS がお客様に代わって管理する一連の仮想マシン (VM) 上で実行されます。 Container Insights が使用できるように有効化した ECS クラスターでこの新しいプラットフォームバージョンを使って Fargate タスクを開始する以外、お客様が行う必要があることはありません。たとえば、お客様の一部は、strace などのツールを実行する必要があると表明しています。
152,15 APR 2020,Fargate プラットフォームバージョンの入門 | Amazon Web Services ブログ,AWS Fargate は、コンテナを実行するためのマネージドサービスです。これは AWS のマネージドサービスの 1 つで、ユーザーはその中のインフラストラクチャを気にすることなくコンテナを起動できます。別のブログ記事では、AWS Fargate プラットフォームバージョン 1.4.0 で導入した新機能と変更点について詳しく説明しました。一歩下がって、Fargate プラットフォームのバージョンについてもっと全体的な話をしましょう。ただし、これは明確な分離ではなく、これらの 2 つのレイヤーは抽象化の一部をリークしてしまう可能性があります。 リークする抽象化レイヤーは、この業界では新しい出来事ではありません。リクエストしたプラットフォームバージョン内に、特定のリビジョンをリクエストするためのメカニズムはありません。 この統合の仕組みについては、こちらのブログ記事で概要を説明しています。Fargate ユーザーにはもちろん、最新のプラットフォームバージョンを使用することをお勧めします。 このブログ記事は、AWS の哲学と、AWS Fargate でプラットフォームバージョンを使用する理由を説明する機会にしました。
153,15 APR 2020,Amazon Elastic Container Service が Amazon EFS ファイルシステムをサポート開始 | Amazon Web Services ブログ,Jeff がこのブログで Amazon Elastic Container Service の開始について書いてから 5 年になります。私はその記事を読んで、エキゾチックで珍しいコンテナがどのように聞こえるかについて考えたことを覚えています。わずか 5 年後まで話を進めると、コンテナはほとんどの開発者にとって日常生活の一部になっていることでしょう。しかし、お客様が ECS などのコンテナオーケストレーターをますます採用している一方で、このコンテナ化された世界への移行が難しいアプリケーションの種類もまだあります。 コンテナは本来一時的なものであるため、データの永続化または共有ストレージを必要とするアプリケーションを構築しているお客様は、課題に直面しています。本日、Amazon Elastic File System (EFS) ファイルシステムのサポートを開始することにより、ECS 用に変更しようと思います。 この新機能は、コンテンツ管理システム、内部 DevOps ツール、機械学習フレームワークなどの共有ストレージを必要とするアプリケーションをコンテナ化するのに役立ちます。個人的には、この新機能を Fargate と組み合わせて使用できることに感動しています。Fargate でタスク定義を構成するには、これらの ID が必要です。詳細については、機能がリリースされた今年の初めに作成したブログをご覧ください。
154,15 APR 2020,Amazon RDS for SQL Server でリージョン内リードレプリカを使用する | Amazon Web Services ブログ,Amazon RDS for SQL Server は、リージョン内のリードレプリカをサポートするようになりました。これにより、読み取りワークロードをプライマリデータベースインスタンスからレプリカにオフロードできます。リードレプリカは内蔵の分散型可用性グループ機能を使用しており、Enterprise Edition でご利用いただけます。Amazon RDS は、このアーキテクチャに、ドメインに依存しない Windows Server Failover Cluster (WSFC) を使用します。この記事では、リードレプリカのアーキテクチャ、リードレプリカの作成方法、およびそれをモニタリングする方法について説明します。 リードレプリカは、SQL Server 2016 Service Pack 2 Cumulative Update 3 (13.00.5216.0.v1) 以降のマルチ AZ 設定の Enterprise Edition でサポートされています。この分散型可用性グループのセットアップには、同じ AWS リージョン内の異なるアベイラビリティーゾーンでホストされている 3 つの DB インスタンスがあります。 次のスクリーンショットは、エンドポイント情報と、それを SQL Server Management Studio (SSMS) で使用して DB インスタンスに接続する方法を示しています。 Amazon RDS for SQL Server のリードレプリカを使用すると、最大 5 つのレプリカを作成して、読み取り対象のワークロードをスケールアウトできます。この記事では、リードレプリカを作成してモニタリングする方法について説明しました。
155,15 APR 2020,Amazon Neptune T3 インスタンスを使用して、グラフアプリの構築コストを最大 76% 削減する | Amazon Web Services ブログ,グラフアプリケーションを構築する場合、Apache TinkerPop または RDF/SPARQL グラフアプリケーションを構築するために反復する際、高速で費用効果の高いインスタンスが必要です。Amazon Neptune では、固定パフォーマンスインスタンス (R5 および R4) に加えて、バースト可能なパフォーマンスインスタンス (T3) を選択できるようになりました。Amazon Neptune db.t3.medium のバースト可能なパフォーマンスインスタンスは、このようなユースケース用に特別に設計されており、最小の固定パフォーマンスインスタンスよりも 76% 低い料金でご利用いただけます。本番環境に入る準備ができているか、データベースの本番環境ワークロードで常に高い CPU パフォーマンスが必要な場合は、AWS マネジメントコンソール、AWS SDK、または AWS CLI を使って、固定パフォーマンスインスタンスを既存のクラスターにすばやく追加できます。Neptune T3 インスタンスは、ワークロードが必要とする限り、高い CPU パフォーマンスを維持できます。その結果、vCPU あたりのベースラインパフォーマンスは 20% (12/60 分) になります。 Neptune T3 インスタンスは、その CPU クレジットバランスがゼロであっても、ベースラインを超えてバーストする可能性があります。 Amazon EC2 は、無制限および標準モードで T3 インスタンスを提供しています。 コンソール、AWS CLI、または SDK から t3.medium インスタンスを使用して Neptune データベースクラスターを作成できます。いつものように、AWS では皆さんのフィードバックをお待ちしています。
156,15 APR 2020,IP ホワイトリストを使用して AWS Transfer for SFTP サーバーを保護する | Amazon Web Services ブログ,異なる業界からの AWS のお客様は、標準の SSH ファイル転送プロトコル (SFTP) を使って他の組織とデータを交換する必要があります。このようなデータの例には、財務記録、メディアファイル、あるいは健康記録や個人の財務データなどの機密情報が含まれます。SFTP は、SSH プロトコルで採用されているものと同じ公開キーや秘密キーの暗号化メカニズムを使用し、これらのファイルを転送するための安定したかつセキュアな転送メカニズムを提供します。AWS Transfer for SFTP (AWS SFTP) は、データが Amazon Simple Storage Service (Amazon S3) に保存されている場合、SFTP 経由の転送を可能にする完全マネージドサービスを提供し、こうしたニーズを満たします。 パブリックエンドポイントまたは Virtual Private Cloud (VPC) がホストするエンドポイントを使用することで、AWS SFTP サーバーをデプロイできます。パブリックエンドポイントを使用して、AWS SFTP サーバーに迅速かつ簡単にアクセスできます。これらのリソースを作成したら、AWS SFTP サーバーの作成に進むことができます。  この投稿の中で作成したリソースをクリーンアップするには、AWS SFTP サーバーを削除します。次に、VPC 内でホストされているエンドポイントを持つ新しい AWS SFTP サーバーを作成しました。これらの利点は、財務記録や個人の健康情報 (PHI) などの厳しく規制されたデータを操作するときに役立ちます。
157,15 APR 2020,SaaS アプリケーションの、Amazon EFS を使ったより迅速かつ低コストなデプロイ | Amazon Web Services ブログ,これまで当社には、独立系ソフトウェアベンダー (ISV) であるお客様たちから、SaaS アプリケーションをデプロイする際に存在する、複数の検討事項についてのお話しが届いていました。これらの考慮事項の範囲は、総保有コスト (TCO) に関するものから、運用や俊敏性への影響などにまで及びます。また、セキュリティ、監査性、可用性の高さ、データ保護などに対処する必要もあり、それらはすべて、ブランド力やマーケットでの認知度に影響を与える要素である、というお話しも聞いています。オンプレミスでもクラウドの場合でも、セルフマネージドの共有ファイルストレージを必要とするアプリケーションでは、上記の基準を満足する技術的ソリューションを決定し維持することは簡単ではありません。 ISV のお客様からは、セルフマネージド型ストレージのプロビジョニングとキャパシティ管理に関連し、TCO に影響を与える複数の要素についてうかがっています。 ISV のお客様は、予測が不可能な顧客数の増大に合わせスケーリングするために、ビジネスが俊敏さを備えることの重要性についても、お話しくださっています。」 多くのお客様は、データの読み出しと書き込みでインターフェースをし合う複数のアプリケーション用に、共有ファイルストレージもお求めです。Amazon EFS では、複数のアベイラビリティーゾーン (AZ) にデータを保存することにより、高い可用性と耐久性を提供しています。 法律上およびコンプライアンス上の一定の要件を満たすためには、データの保護も大切になるというお話しもうかがっています。さらにこのサービスはユーザーに高い可用性とデータ保護を提供しながら、セキュリティコンプライアンスと監査性にも対応しています。
158,15 APR 2020,Memsource の機械翻訳管理機能である Memsource Translate に Amazon Translate が追加 | Amazon Web Services ブログ,彼らの言葉によれば、「AI を搭載した翻訳テクノロジーで業界を先導することにより、より簡単に、より速く、そしてさらに費用対効果の高い方法でローカリゼーションを行います」とのことです。 Memsource と Amazon Translate は、パートナーシップを強化しています。Memsource の機械翻訳 (MT) 管理機能である Memsource Translate で Amazon Translate を使用できるようになりました。 多くの Memsource ユーザーから共通の問題をお寄せいただきました。選択する機械翻訳エンジンが多すぎるため、ソースコンテンツの翻訳に最適な結果を決定するプロセスが難しくて面倒だというご意見でした。さらに、エンジンが頻繁に変更され、常に新しい言語ペアが追加されます。 Memsource Translate は、内容に最適なエンジンを自動的に選択する、新しい機械翻訳管理機能です。また、Memsource の AI を搭載した機能の最新バージョンである機械翻訳品質推定 (MTQE) も含まれています。 選択は、翻訳の言語ペアに基づいています。  内容をアップロードして言語ペアを選択すると、Memsource Translate は最高ランクのエンジンを自動で選択します。
159,15 APR 2020,Amazon Elastic Inference で PyTorch モデル向け Amazon EC2 の推論コストを削減する | Amazon Web Services ブログ,Amazon Elastic Inference を使用して、Amazon SageMaker と Amazon EC2 の両方で PyTorch モデルの推論を加速し、推論コストを削減できるようになりました。 PyTorch は、動的なコンピューティンググラフを使用する一般的なディープラーニングフレームワークです。これにより、命令的で慣用的な Python コードを使用してディープラーニングモデルを簡単に開発できます。推論は、トレーニングされたモデルを使用して予測を行うプロセスです。PyTorch などのフレームワークを使用するディープラーニングアプリケーションの場合、推論は計算コストの最大 90% を占めます。ディープラーニングモデルはさまざまな量の GPU、CPU、およびメモリリソースを必要とするため、推論に適切なインスタンスを選択することは困難です。通常、スタンドアロン GPU インスタンスでこれらのリソースの 1 つを最適化すると、他のリソースが十分に活用されなくなります。したがって、未使用のリソースに対して料金を支払うことになる可能性があります。 PyTorch の動的コンピューティンググラフを使用することで、モデル開発プロセスが大幅に簡素化されます。これは Elastic Inference 対応の PyTorch 固有の推論 API であり、接続されたアクセラレータで推論をトリガーするために使用する必要があります。
160,15 APR 2020,新サービス – AWS Launch Wizard で SAP のデプロイを加速 | Amazon Web Services ブログ,昨年、当社は、AWS Launch Wizard for SQL Server を発表しました。これにより、エンタープライズワークロード向けの AWS に高可用性 SQL ソリューションを迅速かつ簡単にデプロイできます。 本日発表するのは、AWS Launch Wizard for SAP です。これは、迅速、簡単、柔軟、安全、コスト効率の高い新しいサービスです。この新しいサービスは、AWS CloudFormation と AWS Systems Manager を使用して、基盤となる AWS リソースのプロビジョニングを調整することで、SAP アプリケーションを AWS にデプロイするのに役立ちます。 AWS の数千のお客様が、AWS Quick Start と Amazon Elastic Compute Cloud (EC2) を使用して、SAP ワークロードを構築および移行しました。これには、x1、x1e、ハイメモリインスタンスが含まれます。さらに、これらのお客様は、AWS Partner Network (APN) for SAP を利用して、自分に合ったソリューションを見つけています。これらの設定は、同じインフラ設定を共有する SAP システムのデプロイに再利用できます。特定のデプロイのためにプロビジョニングされる AWS リソース (Amazon EC2、EBS、および EFS ボリューム) のコスト見積もりを確認できます。
161,15 APR 2020,AWS Lake Formation と Amazon RDS for SQL Server の統合 | Amazon Web Services ブログ,﻿ ビジネスを成長および発展させるには、無数のソース (リレーショナルデータベース、NoSQL データベース、クリックストリーム、IoT イベントなど) からデータを収集し、分析を用いてそのデータを組み合わせて洞察を抽出する必要があります。AWS Lake Formation により、さまざまなソースからのデータを Amazon S3 に基づくデータレイクに取り込むことがでるようになります。さらに、Lake Formation を使用すれば、単一の場所からこのデータへのアクセスが制御できます。 この投稿では、Lake Formation ブループリントを使用して Amazon RDS から Amazon S3 のデータレイクにデータを取り込む方法と、Amazon Athena から抽出されたデータに対して SQL クエリを実行するための列レベルのアクセス制御を行う方法を示します。 ブループリント とは、データをデータレイクに簡単に取り込むことができるデータ管理テンプレートです。Lake Formation は、リレーショナルデータベースや AWS CloudTrail ログなど、予め定義されたソースタイプごとにいくつかのブループリントを提供します。 Lake Formation を使用すると、安全なデータレイクを簡単にすばやく設定できます。 S3 バケットを登録するには、次の手順を実行します。この場所は、Lake Formation に登録されている Amazon S3 の場所にある必要があります。 この投稿では、Lake Formation に Amazon S3 データレイクをすばやく登録し、ブループリントを使用して稼働中の SQL Server データベースからデータを取り込み、列レベルでアクセス権限を付与する方法を示しました。
162,15 APR 2020,Amazon DocumentDB (MongoDB 互換) の開始方法 – パート 1 – Amazon EC2 の使用 | Amazon Web Services ブログ,Amazon DocumentDB (MongoDB 互換) は、MongoDB のワークロードをサポートする高速でスケーラブル、かつ可用性に優れた完全マネージドのドキュメントデータベースサービスです。お客様は、基盤となるインフラストラクチャの管理を気にすることなく、現在ご使用のものと同じ MongoDB 3.6 向けのアプリケーションコード、ドライバー、ツールを、そのまま Amazon DocumentDB 上でワークロードを実行、管理、そしてスケールするのに使えます。ドキュメントデータベースである Amazon DocumentDB は、JSON データの保存、クエリ、およびインデックスを容易にします。 このシリーズのパート 1 のこの投稿では、Amazon DocumentDB の開始方法を示します。これを行うため、デフォルトの Amazon VPC に Amazon EC2 インスタンスを作成します。デフォルトの VPC を作成する手順については、Amazon VPC の開始方法を参照してください。また、同じデフォルトの VPC で 1 インスタンスの Amazon DocumentDB クラスターをプロビジョニングします。 次のステップでは、Amazon DocumentDB クラスターのプロビジョニングに使用するのと同じリージョンおよび VPC に EC2 インスタンスを作成します。詳細については、Amazon DocumentDB の強化 (MongoDB 互換) を参照してください。最近のリリースとブログ投稿の詳細については、Amazon DocumentDB (MongoDB 互換) リソースを参照してください。
163,15 APR 2020,完全に自動化されたユーティリティを使用した Neo4j グラフデータベースの Amazon Neptune への移行 | Amazon Web Services ブログ,﻿ Amazon Neptune は、完全マネージド型グラフデータベースサービスであり、高度に接続されたデータセットと連携するアプリケーションの構築と実行を容易にします。Neo4j などの既存のセルフマネージドのグラフデータベースからデータを移行する場合、サービス専用の高性能で、高速かつスケーラブルな、信頼性の高いグラフデータベースエンジンのメリットを享受できます。 この投稿では、Neptune ツールの GitHub リポジトリから neo4j-to-neptune コマンドラインユーティリティを利用するサンプル AWS CDK アプリを使用して、Neo4j から Amazon Neptune に移行する方法を示します。 次のアーキテクチャは、疎結合アプリを構築して移行するために必要な構成要素を示しています。  Git は、GitHub リポジトリから AWS CDK アプリのクローンを作成します。 アプリは、Neo4j の映画のグラフデータベースの Amazon Neptune への移行を自動化します。 アプリは Neo4j および Amazon Neptune データベースをプロビジョニングし、移行を実行します。 アプリを実行すると、AWS アカウントに次のリソースが作成されます。 このフェーズでは、アプリがデータを Neptune に移行します。この投稿では、いくつかの簡単な手順で Neo4j データを Neptune に移行する方法を示しました。
164,13 APR 2020,週刊AWS – 2020/4/6週 | Amazon Web Services ブログ,全国のAWSに興味をお持ちのみなさん、こんにちは。ソリューションアーキテクトの小林です。 前回私が週刊AWSを担当した時に書いた多肉植物ですが、植え替えに耐えて無事に新しい土に根付いたようです。ほんのちょっとの間で目に見えるように成長しているので、驚いています。 さて、4月になり新年度が始まりました。AWSの年度は1月始まりなので私たちの活動という視点では特に大きな変化はないのですが、世の中的に新しい年度が始まるタイミングはなんとなく気持ちが引き締まるような気がします。良い機会なので部屋においてある荷物を断捨離するべく行動を開始したのですが、案外いろいろな懐かしいアイテムが出てくるものですね。今回は重要（だと私が思う）アップデートが多かったので、大盛りでのお届けです。この2つのイベントの中止を受けて、AWS Summit Onlineという新企画を練っています。 それでは、また来週！ ソリューションアーキテクト 小林 正人(twitter – @maccho_j)。
165,13 APR 2020,AWS Data Wrangler v1.0がリリースされました | Amazon Web Services ブログ,2019年9月、当ブログでもご紹介したAWS Data Wrangler(以下、Data Wrangler)のv1.0がリリースされました。 以前紹介したときと比べて、主にAmazon Redshift(以下、Redshift)・AWS Glueデータカタログとの連携強化、その他Amazon EMR・Amazon CloudWatch Logsとの連携が追加されており、全体的により使いやすくなりました。v1.0になったことに伴い、改めて「AWS Data Wranglerとは？」および「簡単なチュートリアル」についてご紹介します。 (*)ブログ下段に、2019年9月のブログ投稿以降に追加された主要アップデートのサマリーを記載しています。 Data WranglerはPandasライブラリの機能をAWSに拡張するオープンソースのPythonライブラリです。 (公式ドキュメント：「What is AWS Data Wrangler？」より翻訳・引用) 公式ドキュメントにいくつかサンプルチュートリアルがあります。 補足 上記コードの「database」には2-2で作成したGlueのデータベース名が入ります。 4-9. Glueのデータカタログを削除します。 今回、Athenaからのクエリ実行のご紹介のみでしたが、他にもData Wranglerの基本的な使い方からRedshiftを使ったチュートリアルなどいくつか用意されています。 2019年9月から多くのアップデートがあったため、主要なものを絞って記述します。
166,08 APR 2020,AWS アカウントのセキュリティを改善するための 10 個の項目 | Amazon Web Services ブログ,クラウド・セキュリティを向上させたいと考えているなら、AWS のチーフ・インフォメーション・セキュリティ・オフィサー (CISO) であるステファン・シュミットが AWS re:Invent 2019で発表したクラウド・セキュリティのための上位 10 個の項目 を参照してみてはいかがでしょうか？ 下記が項目のサマリーです。皆様の理解のために、順番に説明していきます。  AWS が AWS アカウントについて連絡が必要な場合、AWS マネジメントコンソールで設定された連絡先の情報を利用します。これは、アカウントを作成する時に指定した E メールアドレス、代替の連絡先の中で指定されている E メールアドレスになります。全ての E メールアドレスは個人に依存しないようにエイリアスのアドレスにするべきです。また、定期的に指定している E メールアドレスが有効で、E メールが届いた時に返信可能かどうかを確認するプロセスが必要です。実際に設定する際には AWS での多要素認証 (MFA) の使用を参照してください。しかし、アプリケーションによっては、データベースのパスワードやその他の API キーのように長時間有効な認証情報を必要とするものがあります。 分類された、もしくは分類しようとしているデータを保護するためには以下の観点が必要になります。 クラウドをもっと安全に使っていくために、もう一度この上位 10 個の項目について再確認してください。
